# Constructed from biom file
#OTU ID	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen	taxonomy
HF545616	0.0	0.0	0.0	0.0	111.0	23.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_1; s__Ruminococcus_bicirculans
AJ311620	38.0	27.0	47.0	21.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Hungatella; s__Clostridium_hathewayi
KC311367	22.0	9.0	63.0	38.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Intestinimonas; s__Intestinimonas_butyriciproducens
JF824809	0.0	0.0	0.0	0.0	105.0	25.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Senegalimassilia; s__Senegalimassilia_anaerobia
L16475	0.0	0.0	66.0	63.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia
DQ100449	74.0	50.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lactonifactor; s__Lactonifactor_longoviformis
FR749945	83.0	41.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Eubacterium_fissicatena
EU526291	0.0	0.0	58.0	63.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Peptoniphilus; s__Peptoniphilus_koenoeneniae
HM347055	0.0	0.0	0.0	0.0	88.0	25.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_nucleatum
AB020729	44.0	30.0	20.0	13.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_scindens
AP010969	46.0	61.0	60.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_intermedius
EU024161	49.0	28.0	0.0	9.0	14.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__Cupriavidus_metallidurans
AB547651	0.0	0.0	58.0	40.0	26.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Paraprevotella; s__Paraprevotella_clara
AJ270473	0.0	0.0	49.0	34.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__Roseburia_inulinivorans
AY546096	0.0	0.0	47.0	35.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1; s__Corynebacterium_aurimucosum
JN038565	0.0	0.0	0.0	0.0	82.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_distasonis
JTDA01000039	0.0	0.0	0.0	0.0	65.0	15.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Barnesiella; s__Coprobacter_sp
AB525415	0.0	0.0	0.0	0.0	54.0	23.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella; s__Eikenella_corrodens
HQ337895	0.0	0.0	23.0	18.0	33.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1
AY438672	0.0	0.0	17.0	13.0	34.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Intestinibacter; s__Intestinibacter_bartlettii
AB050107	0.0	0.0	0.0	0.0	56.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_eggerthii
KC753457	21.0	30.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_mesenteroides
CP003274	0.0	0.0	0.0	0.0	44.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_finegoldii
CBXK010002535	0.0	0.0	0.0	0.0	41.0	0.0	k__Bacteria
AY033814	0.0	0.0	0.0	0.0	34.0	7.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
AJ518871	21.0	13.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis; s__Anaerofustis_stercorihominis
AGZD01000007	0.0	19.0	9.0	6.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__Facklamia_hominis
ATFO01000001	0.0	0.0	16.0	12.0	5.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermabacteraceae; g__Dermabacter; s__Dermabacter_hominis
AEPE02000003	29.0	3.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_oralis
FP929059	0.0	0.0	0.0	0.0	23.0	7.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium_6; s__Eubacterium_siraeum
EU826403	18.0	11.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__Slackia_isoflavoniconvertens
KJ459862	0.0	0.0	0.0	0.0	26.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_desulfuricans
Y08828	25.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_europaeus
AM419459	0.0	0.0	14.0	11.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__Alloscardovia_omnicolens
AB021701	0.0	0.0	25.0	13.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XIII; g__Mogibacterium
AB599947	0.0	0.0	0.0	0.0	24.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_intestinalis
JN020356	0.0	0.0	0.0	0.0	12.0	11.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_breve
EU266549	0.0	0.0	21.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_2; s__Ruminococcus_bromii
AF473835	0.0	0.0	0.0	0.0	18.0	0.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Acidaminococcus; s__Acidaminococcus_fermentans
Y18184	0.0	0.0	0.0	0.0	18.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium_5; s__Clostridium_indolis
ABCA03000043	0.0	0.0	16.0	12.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium_6; s__Eubacterium_siraeum
AB547703	10.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_pallens
GQ246169	0.0	0.0	15.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinotignum; s__Actinotignum_schaalii
FJ263921	14.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_ursingii
AB490804	0.0	0.0	7.0	4.0	6.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_indistinctus
AY850117	0.0	0.0	11.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_micraerophilus
DQ279736	0.0	9.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_aldenense
DQ174168	7.0	6.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_gracilis
JRND01000008	0.0	7.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__Atopobium_parvulum
X87757	0.0	0.0	6.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae; g__Dermacoccus
GU591823	0.0	0.0	0.0	6.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__Leuconostoc_gelidum
AB595128	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelatoclostridium; s__Erysipelatoclostridium_ramosum
ADGQ01000048	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__Peptostreptococcus_stomatis
AJ575186	0.0	0.0	0.0	0.0	4.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
AY649432	2.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium
JX435052	0.0	0.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium_avidum
cf25fadf91bc0c214ce16ca55bfd150f	5795.0	3341.0	0.0	0.0	0.0	0.0	Unassigned
af529491386e460ef06661af0a8dc739	3217.0	3691.0	0.0	0.0	0.0	0.0	Unassigned
b5f1351f9e881974df7d8d9e429319b5	3899.0	2052.0	0.0	0.0	0.0	0.0	Unassigned
c74fd4d06c1c4e3e53e4b2f522b20cc3	0.0	0.0	27.0	24.0	2603.0	2068.0	Unassigned
b48ea6bc19a77a0772e0eb42434df686	1371.0	1724.0	567.0	617.0	467.0	72.0	Unassigned
6a586dfe1f7cf5ad82794de6165c5681	2384.0	2079.0	0.0	0.0	0.0	0.0	Unassigned
21ef1da7697f62db4f72caa5c70f4fb5	2676.0	1325.0	0.0	0.0	93.0	58.0	Unassigned
80a816fb2d059b93e3d93818f16668e6	0.0	0.0	1309.0	960.0	1112.0	56.0	Unassigned
4abd84a304eb50eee4cca5a60e2268f2	0.0	0.0	282.0	197.0	1161.0	1147.0	Unassigned
1610ca2b275ef7b3d82c315ee4ac7921	1377.0	1085.0	0.0	0.0	0.0	0.0	Unassigned
d1854fe476780f870e6285a78f289936	1410.0	743.0	0.0	0.0	0.0	0.0	Unassigned
742c949dcaf5acb34c47ac973483a886	1133.0	893.0	22.0	0.0	0.0	0.0	Unassigned
44cffc6ed791257901a7b1a0d63f8bef	0.0	0.0	1601.0	861.0	0.0	0.0	Unassigned
8302e487df7c22e83b079a6b78543c6a	1255.0	699.0	0.0	0.0	32.0	0.0	Unassigned
e014dfa2c381e83128a8a9b3056de6b0	302.0	202.0	47.0	25.0	725.0	358.0	Unassigned
962b01b0bd72ca181ba85d79b83cb41a	495.0	626.0	41.0	30.0	378.0	19.0	Unassigned
cd8e54cdeb54dade1ec5f01352f3dad1	561.0	476.0	101.0	76.0	136.0	59.0	Unassigned
157922580bd3f2c858a10e6231ff37ac	135.0	146.0	527.0	522.0	0.0	0.0	Unassigned
70d8d3e777a75aeacaa3e5f56f5f49b9	735.0	490.0	0.0	0.0	0.0	0.0	Unassigned
39800bdeecd9d63c700a5d6b148a8413	677.0	480.0	0.0	0.0	0.0	0.0	Unassigned
6bd19c8a3802f83e4a1a5d9d608d4ad3	686.0	462.0	0.0	0.0	0.0	0.0	Unassigned
b6344e5cf60c7fd95bac23a029c45371	276.0	138.0	76.0	120.0	264.0	212.0	Unassigned
03f2cbb0bfd92663a9f73bb82d352bc7	557.0	466.0	0.0	0.0	0.0	0.0	Unassigned
ea6a566deeeb7daf328c70f3d6e6ad85	639.0	516.0	0.0	0.0	0.0	0.0	Unassigned
e8a8c670a996911f5258e4ed591b8276	0.0	0.0	266.0	446.0	0.0	0.0	Unassigned
f4b151e5934f309eeb80339604109af4	0.0	0.0	374.0	181.0	112.0	40.0	Unassigned
b1c3efc134dcc919f892205fd5b71f71	417.0	277.0	0.0	0.0	0.0	0.0	Unassigned
e64457137cd131e19e4ca8882a5ede55	438.0	240.0	0.0	0.0	0.0	0.0	Unassigned
1cd3533e69104b3b4bf2d03cbf006baa	0.0	0.0	425.0	225.0	0.0	0.0	Unassigned
f99a2b2713f0a4855dcf72141971e906	440.0	194.0	0.0	0.0	0.0	0.0	Unassigned
c4ea8d77bd7e5178a6823c46e6c5ee61	463.0	221.0	445.0	200.0	15.0	0.0	Unassigned
777ef8ceab6dee5c86d6e31c41452940	317.0	259.0	0.0	0.0	0.0	0.0	Unassigned
d487dead8bd4d12dce5917aeb11c0e2f	116.0	76.0	152.0	79.0	82.0	47.0	Unassigned
8bff9aff4e51d62711051dabf07a75a2	361.0	175.0	0.0	0.0	0.0	0.0	Unassigned
331f41edfb81e58e633a65ac0d098881	0.0	0.0	294.0	218.0	0.0	0.0	Unassigned
4f1e122121137efe0ddc9483e9bebf8c	0.0	0.0	300.0	161.0	0.0	0.0	Unassigned
90fe4321909157e3e8df61b5da581fc4	0.0	0.0	211.0	104.0	86.0	43.0	Unassigned
19b38ad8f4960b2343947accbfa5d6a7	307.0	115.0	0.0	0.0	0.0	0.0	Unassigned
8005e4c1113e8f62a03e00b34a11b432	0.0	0.0	264.0	145.0	0.0	0.0	Unassigned
35aed859011cc5418ba76b27d9364834	245.0	123.0	19.0	10.0	0.0	0.0	Unassigned
9dd31e879c453f57445cf9cdfb686def	0.0	0.0	235.0	127.0	27.0	3.0	Unassigned
ba54b0472456f7445113c368836ae425	203.0	109.0	0.0	0.0	72.0	0.0	Unassigned
22744782c667c1eb96855a9dd21a386e	0.0	0.0	0.0	0.0	286.0	97.0	Unassigned
095d979b1109c067d0af98fb44563662	227.0	139.0	0.0	0.0	9.0	0.0	Unassigned
a6a1c7e83306ed8896a470e6e25e3996	177.0	181.0	0.0	0.0	0.0	0.0	Unassigned
8efef007a088e5ea82e4fc10b8fe41c2	196.0	156.0	0.0	0.0	0.0	0.0	Unassigned
93f3725a4567134faa855103aabc6a3c	0.0	0.0	190.0	141.0	0.0	0.0	Unassigned
4ef88c5e472b020c9005e7e33ce0d69c	0.0	0.0	0.0	0.0	211.0	118.0	Unassigned
4733ab76da36913ce26c93f6a01e33de	0.0	9.0	190.0	128.0	0.0	0.0	Unassigned
1c440f3a348c258f90992d8c3c433756	0.0	0.0	197.0	129.0	0.0	0.0	Unassigned
40f3487d9aa464484baf9855525099e0	0.0	0.0	121.0	108.0	77.0	20.0	Unassigned
aa514d28d5a77a32b45facd4da538d0d	0.0	0.0	153.0	106.0	48.0	13.0	Unassigned
88043c7fddca9a62c501d558f4d3686b	0.0	0.0	157.0	130.0	0.0	0.0	Unassigned
112745d1c2dceefd710ea4ee84aa3a76	0.0	0.0	194.0	93.0	0.0	0.0	Unassigned
37c835c2bf1c70ec70c4dd092d1af27c	0.0	0.0	172.0	91.0	21.0	0.0	Unassigned
35b5e9107f6f7aec511856096bd447f4	0.0	0.0	0.0	0.0	130.0	144.0	Unassigned
e762b57758a6f878e983c9cdcf41acab	0.0	0.0	163.0	88.0	0.0	0.0	Unassigned
6ef59cc55e395380324ecf9f8b4bd6cc	139.0	84.0	0.0	0.0	0.0	0.0	Unassigned
1cbf239780426d797f8a629da8c2544c	0.0	0.0	0.0	0.0	91.0	131.0	Unassigned
5e7b55c66b0f821e5fba5f9e3a91177c	0.0	0.0	0.0	0.0	162.0	115.0	Unassigned
9fb7199abbed58fdc99e94862e74d560	63.0	32.0	113.0	60.0	0.0	0.0	Unassigned
facf9ca8bc6f964c03708ba1adc5a6a4	0.0	0.0	31.0	38.0	224.0	32.0	Unassigned
1c88a637d236a21c9a83b82dd8706d28	130.0	70.0	0.0	0.0	0.0	0.0	Unassigned
46c80ac9073fc27c8b22b616fe8f4ce5	0.0	0.0	132.0	63.0	0.0	18.0	Unassigned
4bd22329bd30d8a8bf6f4dd02b855ea9	0.0	0.0	67.0	127.0	0.0	0.0	Unassigned
04f9f29b5a60cac95e7b50f449c325a3	0.0	0.0	0.0	0.0	87.0	104.0	Unassigned
a92cece3acd433d0c67e40aaca2522ba	154.0	122.0	0.0	0.0	0.0	0.0	Unassigned
de241b49043bbae36960ca96a693e4d4	116.0	68.0	0.0	0.0	0.0	0.0	Unassigned
356d0881a2e455721187702aa055493e	126.0	48.0	0.0	0.0	0.0	0.0	Unassigned
9601832d0bdffc6c473ea9175ff672bd	80.0	47.0	30.0	17.0	0.0	0.0	Unassigned
8386becb7ccc9f0892c15b3b23de6b71	0.0	0.0	173.0	99.0	17.0	0.0	Unassigned
92c1fc7682e1d0b6eaade7060b6f591a	116.0	56.0	0.0	0.0	0.0	0.0	Unassigned
d9451b6b35cedd37d4ae99f9e9f229d4	0.0	0.0	100.0	67.0	0.0	0.0	Unassigned
53b7b8fb7ea5ed0c5b2cf5c64866f9a1	0.0	0.0	0.0	0.0	136.0	28.0	Unassigned
16aaaf472c87c97aaedca2769a075120	0.0	0.0	88.0	52.0	23.0	0.0	Unassigned
7e635f721637bb7664685d11e998d4fb	107.0	52.0	0.0	0.0	0.0	0.0	Unassigned
9ef944a4854e7d3e5636c3db265bfca9	86.0	62.0	0.0	0.0	0.0	0.0	Unassigned
b662aea36d4e34f138f0217305677ccb	29.0	0.0	106.0	71.0	0.0	0.0	Unassigned
4d89627567ce127432d75a3eced96682	131.0	113.0	0.0	0.0	0.0	0.0	Unassigned
68ae64b8540374d994597f8f55dd7a0e	0.0	0.0	68.0	61.0	0.0	0.0	Unassigned
bc4f3e74a3546225a2b46ad886c82f7e	79.0	44.0	0.0	0.0	0.0	0.0	Unassigned
4b460236dfa71c1662b1dce0208002d2	0.0	0.0	78.0	43.0	0.0	0.0	Unassigned
2c548264d82b0b684ca95344bd9e69b2	54.0	36.0	16.0	9.0	0.0	0.0	Unassigned
3d1ddca64c69fdaa1ea80b5dc1c99dd3	82.0	30.0	0.0	0.0	0.0	0.0	Unassigned
1b8796f2537c12aa5dc3351c05d753ca	0.0	0.0	0.0	0.0	87.0	24.0	Unassigned
00779a28e0fa94ab90db12d766993ee8	0.0	0.0	69.0	40.0	0.0	0.0	Unassigned
c1cf616a196d36c2baecd39e6ff7344d	0.0	0.0	50.0	56.0	0.0	0.0	Unassigned
4973759e7993ca1596df1e369400fad2	68.0	35.0	0.0	0.0	0.0	0.0	Unassigned
63c27ff98fc09d077a1194f04265ef59	64.0	33.0	0.0	0.0	0.0	0.0	Unassigned
03f03d6a97869c91d1a2b2fe2e0cc7ab	0.0	0.0	0.0	0.0	82.0	15.0	Unassigned
5e8260e4cd82cdda5ff1ce6be37d4636	35.0	34.0	13.0	0.0	14.0	0.0	Unassigned
0ebdf847e975453c4a7fc0bc2b3c1938	56.0	32.0	0.0	0.0	0.0	0.0	Unassigned
ff8d87bd40f00d0e4a3c32050410a587	0.0	0.0	61.0	26.0	0.0	0.0	Unassigned
7c41a55b718b5dc885b5e5fde7fd340c	0.0	0.0	46.0	41.0	0.0	0.0	Unassigned
96145b8db01ec67814d2a4d356772e1a	0.0	0.0	0.0	0.0	56.0	30.0	Unassigned
8636c92e9b7d1f68233f9c0f188f6806	0.0	0.0	40.0	12.0	25.0	7.0	Unassigned
93c761fb5a54a42af0c4bb7e6a62549f	37.0	36.0	0.0	0.0	10.0	0.0	Unassigned
99de78c3e7a06688397be3ceac1485eb	0.0	0.0	16.0	0.0	48.0	30.0	Unassigned
8643591a5a14adc252f08e623d516c50	77.0	55.0	0.0	0.0	0.0	0.0	Unassigned
dd64537ec135690ca97cfa04dd63e416	12.0	18.0	46.0	29.0	0.0	0.0	Unassigned
ecf376096abf87e5b86fb1d44e01d2dc	0.0	0.0	39.0	30.0	6.0	0.0	Unassigned
06ba1e89a34bf404d3861edff789b3d5	42.0	31.0	0.0	0.0	0.0	0.0	Unassigned
b1e22c2586d980d1a92d3d7d16be207e	39.0	25.0	0.0	0.0	0.0	0.0	Unassigned
b828f6637f9988ed9e3cdc4d6d98ae8a	36.0	27.0	0.0	0.0	0.0	0.0	Unassigned
a754a9282eed7df16533f6afd0f0dad9	0.0	0.0	0.0	0.0	63.0	0.0	Unassigned
49cd8a1b7498f6b99c4f1fdd848f7efb	4.0	0.0	33.0	20.0	3.0	0.0	Unassigned
ed3864c6e7d4e92ea81c4d86a18c2ac0	0.0	0.0	0.0	0.0	54.0	16.0	Unassigned
1e5d4c9eb95a2cb76590f3ee3937499f	0.0	0.0	25.0	28.0	0.0	0.0	Unassigned
99e34fac9b4b1da6d413b28afd5bb08f	27.0	25.0	0.0	0.0	0.0	0.0	Unassigned
e2c4ed6724a4996fd7b35d8ef0da2ed6	0.0	0.0	32.0	20.0	0.0	0.0	Unassigned
5f14052a9c3a971058cf075856f9b970	50.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1f5360a4d97841c94084f583ad222d90	0.0	0.0	21.0	50.0	0.0	0.0	Unassigned
b6911f951f48599a83244fd718d5f5c2	22.0	26.0	0.0	0.0	0.0	0.0	Unassigned
6c2d9c60bb9c7443d598cb1db64c47fa	26.0	20.0	0.0	0.0	0.0	0.0	Unassigned
de3520c1e98e0646ce43dd9c7015e591	0.0	0.0	33.0	13.0	0.0	0.0	Unassigned
ee69db637ec3b1cca9ed516c32f89559	0.0	0.0	30.0	16.0	22.0	0.0	Unassigned
923c84d6590d6258343658fb34b96c4f	0.0	0.0	0.0	0.0	43.0	0.0	Unassigned
445ae8f1a37b1e7e65ba5de2eda8905f	18.0	24.0	0.0	0.0	0.0	0.0	Unassigned
bcdb144ff933fd4f23bea6653f6032a1	0.0	0.0	0.0	0.0	33.0	9.0	Unassigned
54dbacdafae8fbc42ab753b5138360b7	0.0	0.0	0.0	0.0	29.0	13.0	Unassigned
a3da91bcfb5a7adc63e3ebc3e137c758	0.0	0.0	0.0	0.0	39.0	0.0	Unassigned
a9b9c4ae2e99aed4212d9c0e21b9ec0a	20.0	18.0	0.0	0.0	0.0	0.0	Unassigned
f3c516a5b7bea88210114185715a90d8	0.0	0.0	23.0	14.0	0.0	0.0	Unassigned
86ea52e59d0dbe196c05231568424c2a	0.0	0.0	25.0	11.0	0.0	0.0	Unassigned
829727096ec5fc6c12eb8485012e4ba1	0.0	0.0	0.0	0.0	36.0	0.0	Unassigned
e2085c6ebc8b4eeeaed18c2b0afdb9db	0.0	0.0	19.0	16.0	0.0	0.0	Unassigned
c275746c06cb9980fdaf1198d4af2a4d	18.0	16.0	0.0	0.0	0.0	0.0	Unassigned
6ddb587188268261152218e54944e6e8	19.0	12.0	0.0	0.0	0.0	0.0	Unassigned
5f5073eddbdf84e8785659a4625716a7	0.0	29.0	0.0	0.0	0.0	0.0	Unassigned
08912de7024fb6aeca03240feec6663e	0.0	26.0	0.0	0.0	0.0	0.0	Unassigned
1495be55cc72ed9f87f3e72cb38288af	0.0	0.0	12.0	14.0	0.0	0.0	Unassigned
92db1a8656a4b1e4dae2d82ffb6062ca	0.0	0.0	0.0	0.0	15.0	11.0	Unassigned
29c38011fd6bb7da2078abeea42ad756	0.0	0.0	25.0	0.0	0.0	0.0	Unassigned
4cb23e9fe9326c5c7b1dbd6503566926	24.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d4d3397e1111d26c7ebdca0a238713c2	10.0	13.0	0.0	0.0	0.0	0.0	Unassigned
18dc28b87ba0054d630c1d0e6479711b	0.0	4.0	0.0	0.0	19.0	0.0	Unassigned
f873f1a9d6be7c9a81ff6e4aa984f508	8.0	12.0	0.0	0.0	0.0	0.0	Unassigned
6b63fc1f7e4455f236574d902330c7cc	0.0	0.0	16.0	4.0	0.0	0.0	Unassigned
bc98465023191c71343247dc08a728c9	0.0	0.0	20.0	0.0	0.0	0.0	Unassigned
946b2e33af0d18fc59c03dea073dc14f	0.0	0.0	0.0	0.0	20.0	0.0	Unassigned
f0824c6bd2a671d413ea0bbb78d041e3	19.0	17.0	0.0	0.0	0.0	0.0	Unassigned
99a1494be5a2bb9ca2c4329e6b854222	0.0	0.0	0.0	0.0	19.0	0.0	Unassigned
59ed0edd92eb00d1c2b3eeb16df9a3a9	0.0	0.0	18.0	0.0	0.0	0.0	Unassigned
0e5518843e8067d1b82a49b65376b70e	0.0	0.0	0.0	0.0	18.0	0.0	Unassigned
b59c7505044e70fc30c1f88c2cbc1e27	5.0	12.0	0.0	0.0	0.0	0.0	Unassigned
72823b56dde1911455350d46a109b586	17.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2eda87174709cfb0f89e2105c24b5833	0.0	17.0	0.0	0.0	0.0	0.0	Unassigned
a7b740ef180fbd205490209058959451	0.0	0.0	17.0	0.0	0.0	0.0	Unassigned
c4e52671396ce1d1833ceec9f3ef649e	0.0	0.0	0.0	0.0	17.0	0.0	Unassigned
4bbf3900a316b2e0919e56edfa30a35b	16.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ec697495c2451d64940291fb1a51098a	0.0	0.0	9.0	7.0	0.0	0.0	Unassigned
61a5e46784eecc84eae12b7b0a4f9a4e	0.0	0.0	0.0	0.0	16.0	0.0	Unassigned
5c84625335a4961efb5527e974b4b9e3	0.0	15.0	0.0	0.0	0.0	0.0	Unassigned
60a5c61f21d18d5115cf4b842a3bfb14	0.0	0.0	15.0	0.0	0.0	0.0	Unassigned
820fd5ca0c754f1ae7b6eea14b79e96c	0.0	0.0	0.0	15.0	0.0	0.0	Unassigned
4da187ad5593ced57b216e2eb669f3e3	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
b4fc20ce02d35272d592a3ac95c138a1	0.0	14.0	0.0	0.0	0.0	0.0	Unassigned
