# Constructed from biom file
#OTU ID	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen	taxonomy
X72865	86.0	86.0	44.0	24.0	16.0	25.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Phascolarctobacterium; s__Phascolarctobacterium_faecium
AP010969	44.0	73.0	131.0	24.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_intermedius
DQ174182	0.0	0.0	175.0	93.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_hominis
AB691576	0.0	0.0	148.0	112.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia_luti
JF313108	46.0	81.0	0.0	0.0	75.0	44.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_clostridioforme
DI141025	114.0	126.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_lactis
AB089244	0.0	0.0	0.0	0.0	163.0	75.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__Morganella_morganii
AB916502	0.0	0.0	0.0	0.0	64.0	171.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Butyricimonas; s__Butyricimonas_paravirosa
X78719	45.0	81.0	0.0	0.0	95.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_radingae
AB234868	0.0	0.0	69.0	79.0	69.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1; s__Corynebacterium_coyleae
AB037874	13.0	16.0	111.0	75.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XIII; g__Mogibacterium
AJ234040	55.0	87.0	36.0	30.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_odontolyticus
FR749945	79.0	127.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Eubacterium_contortum
DQ100449	76.0	127.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lactonifactor; s__Lactonifactor_longoviformis
EF564278	99.0	98.0	91.0	52.0	0.0	37.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_lavalense
AB547640	0.0	0.0	0.0	0.0	102.0	72.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_faecis
FJ792537	0.0	0.0	4.0	0.0	63.0	110.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_asaccharolytica
AB009941	55.0	113.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
HQ455040	66.0	62.0	39.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Flavonifractor; s__Flavonifractor_plautii
AB739700	0.0	0.0	81.0	64.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella; s__Olsenella_profusa
JF803497	0.0	0.0	0.0	0.0	119.0	21.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_mitis
FJ715928	37.0	35.0	29.0	34.0	56.0	11.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Negativicoccus; s__Negativicoccus_succinicivorans
AB599947	0.0	0.0	0.0	0.0	79.0	51.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_intestinalis
JAGQ01000004	0.0	0.0	0.0	0.0	126.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Ruminococcus_gnavus
Y18186	52.0	69.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_scindens
AJ270482	96.0	80.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__Roseburia_hominis
EU379296	22.0	91.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
ACLP01000023	0.0	0.0	73.0	72.0	39.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_hominis
AB443949	0.0	0.0	0.0	0.0	50.0	58.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Butyricimonas; s__Butyricimonas_virosa
AGXU01000010	42.0	61.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_ovatus
AF028352	54.0	46.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes
X82500	0.0	0.0	65.0	35.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_pneumosintes
X55797	0.0	0.0	50.0	130.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__Peptococcus_niger
JF313109	22.0	43.0	28.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_clostridioforme
AJ270474	0.0	0.0	42.0	50.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__Roseburia_inulinivorans
AB020729	0.0	0.0	46.0	42.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_scindens
CBXK010003053	0.0	0.0	0.0	0.0	48.0	39.0	k__Bacteria
AB490804	0.0	0.0	20.0	8.0	35.0	23.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_indistinctus
AF542233	0.0	0.0	52.0	34.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_lactolyticus
Y10772	7.0	38.0	16.0	18.0	4.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__Facklamia_hominis
AM419459	0.0	0.0	51.0	29.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__Alloscardovia_omnicolens
HV323579	0.0	0.0	0.0	0.0	50.0	24.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
ADLJ01000059	17.0	54.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_citroniae
AB534168	33.0	32.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__Blautia_hansenii
LN558625	0.0	0.0	0.0	0.0	35.0	29.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__Proteus_mirabilis
AY570514	23.0	37.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_asaccharolytica
AZJF01000006	0.0	0.0	0.0	0.0	60.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Ruminococcus_gnavus
FJ263375	0.0	0.0	42.0	17.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermabacteraceae; g__Dermabacter
FJ711181	0.0	0.0	25.0	31.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinotignum; s__Actinotignum_schaalii
KC311367	54.0	0.0	15.0	24.0	0.0	46.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Intestinimonas; s__Intestinimonas_butyriciproducens
U82813	0.0	0.0	11.0	16.0	27.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__Bilophila_wadsworthia
AEPE02000003	43.0	10.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_oralis
AB661436	0.0	0.0	53.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__Roseburia_inulinivorans
AB022027	19.0	20.0	11.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella
Y08828	26.0	50.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_europaeus
JF506644	0.0	48.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
AY552788	0.0	0.0	0.0	0.0	24.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Hungatella; s__Clostridium_hathewayi
DQ911243	0.0	0.0	0.0	0.0	39.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Family_XI; g__Anaerococcus; s__Anaerococcus_murdochii
EU309492	0.0	0.0	0.0	0.0	38.0	0.0	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Pyramidobacter; s__Pyramidobacter_piscolens
JN700236	0.0	0.0	24.0	0.0	13.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium_acnes
AY281078	0.0	0.0	36.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
ABDX01000067	0.0	0.0	0.0	0.0	24.0	10.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1; g__Clostridium_sensu_stricto_1; s__Clostridium_perfringens
BAME01000208	0.0	0.0	0.0	0.0	34.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_bennonis
AY724678	0.0	0.0	0.0	0.0	31.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Flavonifractor; s__Flavonifractor_plautii
FJ823142	12.0	18.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia_mucilaginosa
CU463952	0.0	0.0	0.0	0.0	18.0	11.0	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__Cloacibacillus_evryensis
AB775575	9.0	17.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Family_XI; g__Gemella; s__Gemella_sanguinis
JN020358	0.0	0.0	0.0	0.0	24.0	18.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_longum
ACCJ01000522	0.0	0.0	23.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_asparagiforme
AB818947	0.0	22.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoclostridium; s__Clostridium_oroticum
KF906605	0.0	0.0	5.0	16.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium_granulosum
X77844	0.0	0.0	0.0	0.0	20.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1; g__Clostridium_sensu_stricto_1; s__Clostridium_celatum
ACCF01000268	12.0	7.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__Holdemania_filiformis
AWSC01000005	0.0	11.0	6.0	13.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_graevenitzii
AF537607	0.0	0.0	17.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium_1; s__Corynebacterium_thomssenii
GQ241687	0.0	0.0	0.0	17.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae; g__Dermacoccus; s__Dermacoccus_nishinomiyaensis
ASSQ01000021	0.0	0.0	0.0	0.0	13.0	17.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_goldsteinii
AM084228	0.0	0.0	0.0	16.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_neuii
FN401324	0.0	0.0	0.0	0.0	0.0	16.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_ureolyticus
FN401326	0.0	0.0	0.0	0.0	15.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_ureolyticus
EF558366	0.0	0.0	14.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Tessaracoccus; s__Brooklawnia_massiliensis
Y13105	12.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_pallens
CP003058	0.0	0.0	0.0	0.0	12.0	0.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Acidaminococcaceae; g__Acidaminococcus; s__Acidaminococcus_intestini
GU561308	11.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces_viscosus
CAEN01000062	0.0	3.0	8.0	0.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma; s__Dielma_fastidiosa
AY850117	0.0	0.0	0.0	11.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_micraerophilus
EU156766	0.0	0.0	10.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_mutans
AB490809	0.0	0.0	0.0	0.0	10.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__Christensenella_minuta
GQ927308	9.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Chryseomicrobium; s__Chryseomicrobium_imtechense
ASWJ01000007	0.0	0.0	9.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_columbae
AF292372	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__Atopobium_parvulum
AF192154	0.0	0.0	0.0	0.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_desulfuricans
AY044916	6.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium; s__Solobacterium_moorei
AB023838	0.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__Weissella_paramesenteroides
AB490803	0.0	0.0	0.0	0.0	0.0	5.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_oleiciplenus
FN178464	0.0	0.0	0.0	0.0	4.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella; s__Olsenella_uli
KC252865	0.0	0.0	3.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__Elizabethkingia_meningoseptica
AJ413954	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium_prausnitzii
8ac77091e9e9e898db202290d9f581bb	0.0	0.0	13184.0	6949.0	17567.0	34860.0	Unassigned
e1aa850043161a9bc9a0581fb79fa204	6531.0	15736.0	0.0	0.0	0.0	0.0	Unassigned
1b8533125857533d3aaf58d1fdc0addf	2570.0	4171.0	13675.0	5719.0	475.0	77.0	Unassigned
4ab40a0a2ee3be13e9f77daf5075461f	1874.0	4158.0	0.0	0.0	9113.0	2279.0	Unassigned
cad75ab34b462e4e03f2536a185582f2	5045.0	7019.0	0.0	0.0	0.0	0.0	Unassigned
d0633bda713632fba49f9ccaa6ac20cf	1311.0	2412.0	9115.0	5684.0	43.0	63.0	Unassigned
c179878fc44e77ba3d4892177b18bc47	4066.0	7383.0	2605.0	3486.0	0.0	0.0	Unassigned
35c820e3bc24b9801b58068fd3e7beea	0.0	0.0	0.0	0.0	3864.0	7558.0	Unassigned
42d9e658136d58166aecdddacec2c998	5002.0	5117.0	0.0	0.0	0.0	0.0	Unassigned
f92e64bdcc7071c9bc1275edf093f87b	3602.0	5904.0	0.0	0.0	0.0	0.0	Unassigned
5953d803a3cec74707cac1f07f0e7039	0.0	0.0	0.0	0.0	3252.0	9454.0	Unassigned
1a901c6d139772d02ade3f877874449c	0.0	0.0	0.0	0.0	3108.0	5593.0	Unassigned
d8b5ecb9bf80dace542cb89d1ecbe884	496.0	796.0	4023.0	2839.0	161.0	0.0	Unassigned
86cacd8a55a5a7613681e61415203e07	248.0	579.0	1193.0	1186.0	4095.0	391.0	Unassigned
078c759513771d9fce12180bc3f0027e	3218.0	3098.0	518.0	331.0	227.0	468.0	Unassigned
79480c02b2d561bd680768e198650f7d	0.0	0.0	3774.0	3169.0	0.0	0.0	Unassigned
ede41e3bbb2969666ee10aec3e03e548	0.0	0.0	4096.0	2800.0	0.0	0.0	Unassigned
48f42818061bb6f1201783fb8551df08	314.0	530.0	4123.0	4613.0	6.0	0.0	Unassigned
00b8935a0f1568dd1eade356c924ce2d	1385.0	3058.0	1452.0	1997.0	814.0	290.0	Unassigned
4abeec9a499697194f13b5fa9d81c06f	0.0	0.0	0.0	0.0	3847.0	2144.0	Unassigned
9f0a43957ec076646c645a8e3bb8d9b6	0.0	0.0	923.0	816.0	1862.0	3951.0	Unassigned
6a7ae28ed5238fa6ac05ca1eaa0c194b	603.0	998.0	4976.0	4521.0	0.0	0.0	Unassigned
4af066e9036806452542f401bb7a453a	1503.0	2627.0	13.0	0.0	0.0	0.0	Unassigned
6c9215c4a87a088583cda25a35b587ef	0.0	0.0	2710.0	1416.0	249.0	216.0	Unassigned
ba1bb69561fa928a0393715fdb2c095e	1653.0	1883.0	0.0	0.0	0.0	0.0	Unassigned
51baf17509ad285feb456c3ab786b417	1303.0	1920.0	0.0	0.0	0.0	0.0	Unassigned
aca7195ca770868f87866985c9e9e641	1076.0	2085.0	14.0	21.0	0.0	0.0	Unassigned
0fc457a82b85dcd7b2ca7861f1a45b9b	1103.0	1646.0	0.0	0.0	0.0	0.0	Unassigned
f07d97227eaa80d595e1be6633f9b27e	584.0	895.0	577.0	449.0	0.0	0.0	Unassigned
b212b557ee58c15e03268b3ab9b11f2d	696.0	860.0	501.0	448.0	0.0	0.0	Unassigned
707d3862cde0e39cc1c4b7d6c7b6d000	640.0	703.0	956.0	762.0	62.0	47.0	Unassigned
221ef97b5d9c66a6a067d8ac90bd9386	443.0	1318.0	57.0	54.0	608.0	72.0	Unassigned
3f224c04197de42bf891c668d712cbf8	380.0	377.0	225.0	351.0	370.0	602.0	Unassigned
b72b6ac4be5aba1df60ef7f8d344741a	0.0	0.0	1273.0	840.0	82.0	66.0	Unassigned
48aa2eb6e02e33f86a88b3ba8599829a	0.0	0.0	0.0	0.0	2009.0	232.0	Unassigned
725eef8c44af435b03a63b6933980306	0.0	0.0	1206.0	971.0	0.0	0.0	Unassigned
1eac25eff77f29b12db19d09ae510758	0.0	0.0	1094.0	923.0	203.0	76.0	Unassigned
99c1895b92201465f719c55ace4ec8a7	0.0	0.0	0.0	0.0	1912.0	186.0	Unassigned
667d007e76fdb8b85c1b32dffc41055c	763.0	1278.0	0.0	0.0	0.0	0.0	Unassigned
fefed28057492c64214a9241b9a41ec5	830.0	1151.0	0.0	0.0	0.0	0.0	Unassigned
1731cd86d95aeeb77dfe056d3369212a	0.0	0.0	1150.0	771.0	18.0	0.0	Unassigned
1d8d6a9b302d578c55cfe8986420eb0a	0.0	0.0	1117.0	739.0	0.0	0.0	Unassigned
190908e638a269816299023d1545b363	321.0	469.0	533.0	452.0	0.0	41.0	Unassigned
eefe997fd043a93b0667950f115739b0	0.0	0.0	76.0	59.0	696.0	1038.0	Unassigned
ac83864d0357cf623cc8571b0db0fc77	0.0	0.0	1049.0	706.0	0.0	0.0	Unassigned
6213149ecc73e248e0ca3baa26c74297	547.0	736.0	214.0	149.0	0.0	0.0	Unassigned
0b14a8232b02cf19591324cb1c39f809	489.0	1070.0	0.0	0.0	0.0	0.0	Unassigned
a0fb8138a8ed436d456c20240feee92d	580.0	838.0	168.0	130.0	0.0	0.0	Unassigned
24406334b06ab32ee2fc6e98ed112517	0.0	0.0	47.0	41.0	1285.0	51.0	Unassigned
9dd1d1f9f1898a3f63e7c6bac3aaad33	0.0	0.0	0.0	0.0	442.0	791.0	Unassigned
6ccce968eac04572bece9d89ef4a0996	0.0	0.0	665.0	559.0	0.0	0.0	Unassigned
318264631ea044689f842df495824a6e	929.0	1429.0	0.0	0.0	0.0	0.0	Unassigned
d51b4bfa1557ea1142e70d52f9b6df6e	410.0	799.0	0.0	0.0	0.0	0.0	Unassigned
ac6de7cc39bc6cdb4a6b7365810318b8	533.0	610.0	0.0	0.0	40.0	23.0	Unassigned
eb2a96aa56b95e0d6dd02e2e2e456cd9	894.0	1082.0	0.0	0.0	0.0	0.0	Unassigned
41acef9a7ad40f6fe443c7e2bd7e8770	358.0	651.0	0.0	0.0	0.0	0.0	Unassigned
c776879657523b3d5678e028fee6821a	498.0	438.0	44.0	28.0	0.0	0.0	Unassigned
48f5e95f3c1fca3599f5325c8566b1a1	0.0	0.0	574.0	434.0	0.0	0.0	Unassigned
52cdc08aca9cd994c92787d849721bd1	415.0	563.0	0.0	0.0	21.0	0.0	Unassigned
924a494161073de99ca1cbec6622dd82	0.0	0.0	572.0	452.0	0.0	0.0	Unassigned
fc73db5fc695aed819e52f83991cd207	0.0	0.0	605.0	330.0	0.0	0.0	Unassigned
c2167b9d3993557b3111f39040b4ede6	538.0	787.0	0.0	0.0	0.0	0.0	Unassigned
508551d25030b855588af4a28dbeeb71	0.0	0.0	0.0	0.0	355.0	488.0	Unassigned
f9a622a2e1beaccfc7e96da5d55a45d0	0.0	9.0	483.0	338.0	11.0	0.0	Unassigned
8820d42732c53d2b595eff3c7e523be2	0.0	0.0	549.0	443.0	0.0	0.0	Unassigned
0c1b4a1b5278a17ec7bd08c38db6c34c	338.0	402.0	0.0	0.0	0.0	0.0	Unassigned
494edfe36819b5c377ed233588bd7dcd	238.0	419.0	0.0	0.0	16.0	0.0	Unassigned
f4311dc71b404c3f2e2c978fad9189a8	0.0	0.0	371.0	301.0	0.0	0.0	Unassigned
662198f44152a0c40300426e1ab92c14	0.0	0.0	656.0	581.0	0.0	0.0	Unassigned
51987510bfac9c1a64e95a817d293403	235.0	403.0	0.0	0.0	0.0	0.0	Unassigned
571e157674d622e3e8063f47c3e593c7	0.0	0.0	122.0	85.0	343.0	83.0	Unassigned
d5723a5878ae237d17eea1dafa89e178	0.0	0.0	348.0	283.0	0.0	0.0	Unassigned
92d44c1f2a6cbbf2b6d8b18b1a6ea3e4	0.0	0.0	0.0	0.0	394.0	232.0	Unassigned
9f20640870d496243d8ae2364cf31524	261.0	354.0	0.0	0.0	0.0	0.0	Unassigned
261303de8c3e07cb560c6e3a9f12dae5	0.0	0.0	0.0	0.0	260.0	352.0	Unassigned
84d5b4ce5dac1b07d5672be9882577f7	89.0	85.0	323.0	265.0	40.0	0.0	Unassigned
e2ac96cb0f8dd71ef17b8cf8b4bfadcb	0.0	0.0	0.0	0.0	254.0	267.0	Unassigned
